timestamp,test-class,test-method,time,description,result
2021-06-06 17:40:14.322,acme.testing.administrator.spam.AdministratorThresholdUpdateTest,updatePositive,6748,"[3] recordIndex=0, threshold=100.00",OK
2021-06-06 17:40:21.284,acme.testing.administrator.spam.AdministratorThresholdUpdateTest,updatePositive,6739,"[4] recordIndex=0, threshold=0.00",OK
2021-06-06 17:40:34.889,acme.testing.administrator.spam.AdministratorThresholdListTest,listAll,5189,"[1] recordIndex=0, threshold=10.00",OK
2021-06-06 17:40:50.262,acme.testing.administrator.spam.AdministratorSpamDeleteTest,deletePositive,6989,"[1] recordIndex=0, word=sex, wordnext=hard core",OK
2021-06-06 17:40:57.435,acme.testing.administrator.spam.AdministratorSpamDeleteTest,deletePositive,6938,"[2] recordIndex=0, word=hard core, wordnext=viagra",OK
2021-06-06 17:41:04.557,acme.testing.administrator.spam.AdministratorSpamDeleteTest,deletePositive,6885,"[3] recordIndex=0, word=viagra, wordnext=cialis",OK
2021-06-06 17:41:11.594,acme.testing.administrator.spam.AdministratorSpamDeleteTest,deletePositive,6804,"[4] recordIndex=0, word=cialis, wordnext=nigeria",OK
2021-06-06 17:41:27.198,acme.testing.administrator.spam.AdministratorSpamCreateTest,createPositive,6798,"[1] recordIndex=10, word=fuck",OK
2021-06-06 17:41:34.095,acme.testing.administrator.spam.AdministratorSpamCreateTest,createPositive,6659,"[2] recordIndex=11, word=shit",OK
2021-06-06 17:41:41.006,acme.testing.administrator.spam.AdministratorSpamCreateTest,createPositive,6673,"[3] recordIndex=12, word=send money to",OK
2021-06-06 17:41:47.848,acme.testing.administrator.spam.AdministratorSpamCreateTest,createPositive,6607,"[4] recordIndex=13, word=free download",OK
2021-06-06 17:41:52.905,acme.testing.administrator.spam.AdministratorSpamCreateTest,createNegative,4807,"[1] recordIndex=0, word=nigeria",OK
2021-06-06 17:41:57.935,acme.testing.administrator.spam.AdministratorSpamCreateTest,createNegative,4781,"[2] recordIndex=1, word=estetextodeberiasuperarloscincuentacaracteresparaquesalteunerrorenelformulario",OK
2021-06-06 17:42:02.929,acme.testing.administrator.spam.AdministratorSpamCreateTest,createNegative,4762,"[3] recordIndex=2, word=null",OK
2021-06-06 17:42:16.522,acme.testing.administrator.spam.AdministratorSpamListTest,listAll,5208,"[1] recordIndex=0, word=sex",OK
2021-06-06 17:42:21.825,acme.testing.administrator.spam.AdministratorSpamListTest,listAll,5065,"[2] recordIndex=1, word=hard core",OK
2021-06-06 17:42:27.242,acme.testing.administrator.spam.AdministratorSpamListTest,listAll,5187,"[3] recordIndex=2, word=viagra",OK
2021-06-06 17:42:32.617,acme.testing.administrator.spam.AdministratorSpamListTest,listAll,5123,"[4] recordIndex=3, word=cialis",OK
2021-06-06 17:42:37.895,acme.testing.administrator.spam.AdministratorSpamListTest,listAll,5053,"[5] recordIndex=4, word=nigeria",OK
2021-06-06 17:42:43.318,acme.testing.administrator.spam.AdministratorSpamListTest,listAll,5171,"[6] recordIndex=5, word=you've won",OK
2021-06-06 17:42:48.734,acme.testing.administrator.spam.AdministratorSpamListTest,listAll,5104,"[7] recordIndex=6, word=million dollar",OK
2021-06-06 17:42:54.091,acme.testing.administrator.spam.AdministratorSpamListTest,listAll,5124,"[8] recordIndex=7, word=sexo",OK
2021-06-06 17:42:59.439,acme.testing.administrator.spam.AdministratorSpamListTest,listAll,5086,"[9] recordIndex=8, word=has ganado",OK
2021-06-06 17:43:04.751,acme.testing.administrator.spam.AdministratorSpamListTest,listAll,5078,"[10] recordIndex=9, word=millon de euros",OK
