timestamp,test-class,test-method,time,description,result
2021-06-06 13:05:03.322,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,createNegative,7415,"[1] recordIndex=0, company=null, sector=null",OK
2021-06-06 13:05:16.36,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updatePositive,5675,"[1] recordIndex=0, company=compañiaN, sector=sectorN",OK
2021-06-06 13:05:22.204,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updatePositive,5642,"[2] recordIndex=1, company=p, sector=p",OK
2021-06-06 13:05:27.154,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updateNegative,4759,"[1] recordIndex=0, company=null, sector=null",OK
2021-06-06 13:05:32.15,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updateNegative,4792,"[2] recordIndex=1, company=h, sector=null",OK
2021-06-06 13:05:37.16,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updateNegative,4806,"[3] recordIndex=2, company=null, sector=h",OK
2021-06-06 13:05:44.803,acme.testing.PanicTest,positivePanic,481,"positivePanic()",OK
2021-06-06 13:05:45.199,acme.testing.PanicTest,negativePanic,190,"negativePanic()",OK
2021-06-06 13:05:58.555,acme.testing.SignUpTest,positiveSignUp,5782,"[1] username=johnny, password=johnny, name=Johnny, surname=López, email=john@mail.com",OK
2021-06-06 13:06:04.488,acme.testing.SignUpTest,positiveSignUp,5745,"[2] username=lorraine, password=lorraine, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com",OK
2021-06-06 13:06:10.437,acme.testing.SignUpTest,positiveSignUp,5746,"[3] username=lukas, password=lukas, name=Lukas, surname=Smith, email=lukas@mail.com",OK
2021-06-06 13:06:16.393,acme.testing.SignUpTest,positiveSignUp,5766,"[4] username=mary-dt, password=mary-dt, name=Mary, surname=Design-Testing, email=mary@email.com",OK
2021-06-06 13:06:22.37,acme.testing.SignUpTest,positiveSignUp,5785,"[5] username=jorge, password=jorge, name=Jorge, surname=Libertad, email=jorge@yahoo.com",OK
2021-06-06 13:06:25.128,acme.testing.SignUpTest,negativeSignUp,2570,"[1] username=, password=null, name=null, surname=null, email=null",OK
2021-06-06 13:06:27.995,acme.testing.SignUpTest,negativeSignUp,2679,"[2] username=JUAN, password=juan1, name=juan, surname=Gonzalez, email=juan",OK
2021-06-06 13:06:30.817,acme.testing.SignUpTest,negativeSignUp,2629,"[3] username=Francisco, password=null, name=123456789, surname=null, email=francisco@gmail.com",OK
2021-06-06 13:06:33.711,acme.testing.SignUpTest,negativeSignUp,2704,"[4] username=FranciscoJavierFranciscoJavierFranciscoJavierFranciscoJavierFranciscoJavierFranciscoJavierFranciscoJavierFranciscoJavierFranciscoJavierFranciscoJavierFranciscoJavierrrrrrrrrrr, password=123, name=null, surname=null, email=null",OK
2021-06-06 13:06:36.605,acme.testing.SignUpTest,negativeSignUp,2688,"[5] username=pedro, password=pedro12, name=pedro, surname=pedrito, email=pedrito",OK
2021-06-06 13:06:39.506,acme.testing.SignUpTest,negativeSignUp,2694,"[6] username=pedropedropedropedropedropedropedropedropedropedropedropedrop, password=pedro123, name=pedrito, surname=pedrito, email=pedro@mail.com",OK
2021-06-06 13:06:51.784,acme.testing.administrator.dashboard.AdministratorShowDashBoardTest,positiveDashBoardShow,4316,"[1] nPrivateTasks=4, nPublicTask=12, nFinishedTasks=6, nCurrentTasks=10, tasks=45.5 dd, 67.72 dd, 0 dd, 199 dd. (Measured in days), workloads=9 hrs. y 8 min, 15 hrs. y 51 min, 0 hrs. y 1 min, 60 hrs. y 3 min.",OK
